Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Order Year,Order Month,Order Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount Band
89,CA-2024-151277,2011-02-23,2011-02-23,Same Day,CG-10516,Megan Garcia,Home Office,Atlanta,Georgia,United States,North America,North America,OFF-BI-10042,Office Supplies,Binders,Wilson Jones Round Ring,545.24,3,0.1,240.16,64.1,Medium,2011,2,1,0,44.04665835228523,181.74666666666667,Low (1-10%)
90,CA-2021-136559,2011-02-23,2011-03-03,Standard Class,CG-11048,Robert Thomas,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-ST-10002,Office Supplies,Storage,Storex Durable,237.18,2,0.0,102.81,6.08,Medium,2011,2,1,8,43.34682519605363,118.59,No Discount
91,CA-2022-144225,2011-02-23,2011-02-23,Same Day,CG-10698,James Miller,Home Office,Durban,KwaZulu-Natal,South Africa,Africa,Africa,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,60.98,1,0.0,26.66,6.46,Low,2011,2,1,0,43.719252213840605,60.98,No Discount
92,CA-2020-134050,2011-02-23,2011-03-02,Standard Class,CG-11518,Lauren Robinson,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,31.02,1,0.1,11.13,4.61,Medium,2011,2,1,7,35.88007736943907,31.02,Low (1-10%)
93,CA-2015-107853,2011-02-24,2011-03-01,Second Class,CG-10492,Daniel Davis,Corporate,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-AP-10063,Office Supplies,Appliances,Hoover Handheld,834.86,2,0.0,267.77,19.9,Critical,2011,2,1,5,32.07364108952399,417.43,No Discount
94,CA-2015-107271,2011-02-24,2011-02-24,Same Day,CG-10105,Ashley Harris,Consumer,Paris,Île-de-France,France,Europe,Europe,TEC-CO-10094,Technology,Copiers,Xerox WorkCentre,6544.3,2,0.2,620.96,28.27,High,2011,2,1,0,9.488562565897041,3272.15,Medium (11-30%)
95,CA-2023-146950,2011-02-24,2011-03-02,Second Class,CG-10250,Jane Anderson,Consumer,Brasília,Distrito Federal,Brazil,LATAM,LATAM,FUR-BO-10080,Furniture,Bookcases,IKEA KALLAX,833.0,2,0.3,-125.32,28.28,Low,2011,2,1,6,-15.044417767106841,416.5,Medium (11-30%)
96,CA-2023-146681,2011-02-24,2011-03-01,Second Class,CG-10860,Nicole Wilson,Corporate,Monterrey,Nuevo León,Mexico,LATAM,LATAM,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,22.58,2,0.0,9.82,1.49,Low,2011,2,1,5,43.48981399468557,11.29,No Discount
97,CA-2018-121957,2011-02-24,2011-03-03,Standard Class,CG-10818,Amanda Harris,Consumer,Chicago,Illinois,United States,North America,North America,OFF-LA-10079,Office Supplies,Labels,3M Post-it,35.84,1,0.0,15.75,1.7,Medium,2011,2,1,7,43.94531249999999,35.84,No Discount
98,CA-2019-127682,2011-02-25,2011-03-06,Standard Class,CG-11536,Jessica Davis,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,197.32,2,0.0,59.95,13.94,Medium,2011,2,1,9,30.382120413541458,98.66,No Discount
99,CA-2020-132889,2011-02-26,2011-03-05,Standard Class,CG-11062,Thomas Thomas,Home Office,London,England,United Kingdom,Europe,Europe,OFF-EN-10082,Office Supplies,Envelopes,Smead Poly,30.54,1,0.0,12.3,3.72,High,2011,2,1,7,40.27504911591356,30.54,No Discount
100,CA-2023-145471,2011-02-26,2011-03-01,First Class,CG-10658,John Robinson,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-BI-10025,Office Supplies,Binders,Acco Brands,391.41,2,0.3,0.36,36.18,Low,2011,2,1,3,0.09197516670498965,195.705,Medium (11-30%)
101,CA-2016-111135,2011-02-26,2011-03-04,Second Class,CG-11137,Sarah Davis,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,177.62,4,0.1,66.37,3.56,Medium,2011,2,1,6,37.36628758022745,44.405,Low (1-10%)
102,CA-2017-119838,2011-02-26,2011-03-02,Second Class,CG-10614,Megan Smith,Home Office,Toronto,Ontario,Canada,North America,North America,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,186.1,1,0.1,55.54,18.49,Medium,2011,2,1,4,29.84416980118216,186.1,Low (1-10%)
103,CA-2014-100147,2011-02-26,2011-03-06,Standard Class,CG-11374,James White,Consumer,San Francisco,California,United States,North America,North America,OFF-FA-10038,Office Supplies,Fasteners,Hunt Boston,5.27,1,0.0,2.68,0.73,High,2011,2,1,8,50.853889943074016,5.27,No Discount
104,CA-2016-111626,2011-02-26,2011-03-06,Standard Class,CG-10265,William Jackson,Consumer,Birmingham,England,United Kingdom,Europe,Europe,FUR-TA-10091,Furniture,Tables,Bevis 36W,1952.43,1,0.0,322.18,164.59,High,2011,2,1,8,16.50148788945058,1952.43,No Discount
105,CA-2016-110281,2011-02-27,2011-03-07,Standard Class,CG-10168,Jane Clark,Consumer,Seattle,Washington,United States,North America,North America,TEC-PH-10019,Technology,Phones,Apple iPhone 14,1592.16,5,0.4,-294.23,18.03,Low,2011,2,1,8,-18.47992664053864,318.432,High (31-50%)
106,CA-2021-135605,2011-02-27,2011-03-03,Second Class,CG-10300,William Jones,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,OFF-PA-10058,Office Supplies,Paper,Hammermill Copy Plus,62.32,1,0.0,25.41,6.72,High,2011,2,1,4,40.77342747111682,62.32,No Discount
107,CA-2017-116153,2011-02-27,2011-03-04,Second Class,CG-11178,John Miller,Home Office,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,FUR-CH-10020,Furniture,Chairs,Office Star,361.24,1,0.6,-185.9,11.52,High,2011,2,1,5,-51.46163215590743,361.24,Very High (>50%)
108,CA-2016-111413,2011-02-27,2011-03-03,Second Class,CG-10781,Kevin Jackson,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,141.49,1,0.0,31.95,10.38,High,2011,2,1,4,22.5811011378896,141.49,No Discount
109,CA-2018-120015,2011-02-27,2011-03-01,First Class,CG-11145,Chris Anderson,Consumer,Seattle,Washington,United States,North America,North America,OFF-SU-10060,Office Supplies,Supplies,Faber-Castell,7.6,1,0.0,2.9,0.61,Low,2011,2,1,2,38.15789473684211,7.6,No Discount
110,CA-2022-142568,2011-02-27,2011-03-07,Standard Class,CG-10654,Thomas Walker,Consumer,Birmingham,England,United Kingdom,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,754.68,2,0.5,-210.1,59.2,High,2011,2,1,8,-27.839614141092916,377.34,High (31-50%)
111,CA-2018-121838,2011-02-27,2011-03-08,Standard Class,CG-10999,Amanda Davis,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,OFF-BI-10025,Office Supplies,Binders,Acco Brands,267.8,2,0.0,92.64,36.13,Medium,2011,2,1,9,34.59297983569828,133.9,No Discount
112,CA-2018-124151,2011-02-27,2011-03-04,Second Class,CG-10708,Lauren White,Corporate,Chicago,Illinois,United States,North America,North America,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,1140.81,3,0.0,280.0,92.39,Low,2011,2,1,5,24.54396437618885,380.27,No Discount
113,CA-2017-118241,2011-02-27,2011-03-08,Standard Class,CG-10222,Megan Jackson,Corporate,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,FUR-CH-10077,Furniture,Chairs,HON Ignition,685.81,1,0.4,-233.72,29.57,Medium,2011,2,1,9,-34.07940974905586,685.81,High (31-50%)
114,CA-2018-120425,2011-02-28,2011-03-08,Standard Class,CG-10148,Daniel Jones,Corporate,New York City,New York,United States,North America,North America,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,161.76,1,0.1,46.93,13.46,High,2011,2,1,8,29.012116716122655,161.76,Low (1-10%)
115,CA-2022-141472,2011-02-28,2011-03-08,Standard Class,CG-10200,John Johnson,Corporate,Miami,Florida,United States,North America,North America,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,4821.34,3,0.1,380.61,330.41,Medium,2011,2,1,8,7.894278354150506,1607.1133333333335,Low (1-10%)
116,CA-2019-125305,2011-02-28,2011-03-05,Second Class,CG-10673,Michael Robinson,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,2066.94,2,0.0,422.2,183.45,Medium,2011,2,1,5,20.4263307110995,1033.47,No Discount
117,CA-2021-137716,2011-02-28,2011-03-08,Standard Class,CG-10196,Jane Garcia,Home Office,Seattle,Washington,United States,North America,North America,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,412.68,5,0.2,44.74,39.21,Medium,2011,2,1,8,10.841329843946884,82.536,Medium (11-30%)
118,CA-2017-119692,2011-02-28,2011-03-05,Second Class,CG-11545,Robert Johnson,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,317.32,1,0.0,63.89,32.26,Medium,2011,2,1,5,20.13424933820749,317.32,No Discount
119,CA-2015-108995,2011-02-28,2011-03-07,Standard Class,CG-10933,Nicole White,Corporate,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-SU-10036,Office Supplies,Supplies,Staples #10,71.71,3,0.1,36.05,3.86,Medium,2011,2,1,7,50.27192860131083,23.903333333333332,Low (1-10%)
120,CA-2020-131037,2011-03-01,2011-03-08,Standard Class,CG-11146,Nicole Johnson,Corporate,New York City,New York,United States,North America,North America,OFF-AP-10035,Office Supplies,Appliances,Acco Thermal Laminator,700.3,3,0.1,128.52,22.54,High,2011,3,1,7,18.3521347993717,233.4333333333333,Low (1-10%)
121,CA-2019-129183,2011-03-01,2011-03-07,Second Class,CG-10115,Nicole Walker,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-CO-10093,Technology,Copiers,Brother MFC,4355.17,1,0.1,1079.3,57.9,High,2011,3,1,6,24.78204065512942,4355.17,Low (1-10%)
122,CA-2014-100306,2011-03-01,2011-03-10,Standard Class,CG-11233,Nicole Williams,Consumer,Perth,Western Australia,Australia,Oceania,Oceania,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,173.16,4,0.0,58.48,25.5,High,2011,3,1,9,33.772233772233776,43.29,No Discount
123,CA-2016-110341,2011-03-02,2011-03-11,Standard Class,CG-10706,Michael Smith,Corporate,Miami,Florida,United States,North America,North America,TEC-CO-10031,Technology,Computers,HP Pavilion 14,436.29,1,0.8,-213.56,42.72,High,2011,3,1,9,-48.94909349286025,436.29,Very High (>50%)
124,CA-2017-118863,2011-03-02,2011-03-06,Second Class,CG-10498,Daniel Wilson,Home Office,Guadalajara,Jalisco,Mexico,LATAM,LATAM,FUR-CH-10020,Furniture,Chairs,Office Star,1062.21,1,0.2,-68.77,112.97,High,2011,3,1,4,-6.474237674282862,1062.21,Medium (11-30%)
125,CA-2020-132852,2011-03-02,2011-03-09,Standard Class,CG-11291,Jane Johnson,Home Office,Seattle,Washington,United States,North America,North America,OFF-ST-10069,Office Supplies,Storage,Avery Recycled,593.96,5,0.1,207.88,47.93,Medium,2011,3,1,7,34.998989830965044,118.792,Low (1-10%)
126,CA-2017-116882,2011-03-02,2011-03-10,Standard Class,CG-11290,William Garcia,Corporate,Manchester,England,United Kingdom,Europe,Europe,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,51.14,2,0.2,11.34,1.53,High,2011,3,1,8,22.174423152131403,25.57,Medium (11-30%)
127,CA-2017-115879,2011-03-03,2011-03-08,Second Class,CG-10609,Kevin Wilson,Consumer,Vancouver,British Columbia,Canada,North America,North America,OFF-EN-10061,Office Supplies,Envelopes,Peel & Seel,98.53,3,0.3,2.65,3.57,Low,2011,3,1,5,2.689536181873541,32.843333333333334,Medium (11-30%)
128,CA-2022-141300,2011-03-03,2011-03-11,Standard Class,CG-11216,Jane Jackson,Corporate,Toronto,Ontario,Canada,North America,North America,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,124.02,1,0.5,-49.0,3.33,High,2011,3,1,8,-39.50975649088857,124.02,High (31-50%)
129,CA-2014-100258,2011-03-03,2011-03-12,Standard Class,CG-11172,Kevin Lewis,Consumer,Toronto,Ontario,Canada,North America,North America,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,263.36,1,0.2,-1.0,10.57,Medium,2011,3,1,9,-0.37970838396111783,263.36,Medium (11-30%)
130,CA-2023-148580,2011-03-03,2011-03-08,Second Class,CG-11527,Megan Taylor,Corporate,Paris,Île-de-France,France,Europe,Europe,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,119.39,1,0.0,47.31,10.04,Medium,2011,3,1,5,39.62643437473826,119.39,No Discount
131,CA-2019-128758,2011-03-03,2011-03-12,Standard Class,CG-11200,Kevin Brown,Home Office,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,3890.82,3,0.0,836.0,94.27,High,2011,3,1,9,21.48647328840707,1296.94,No Discount
132,CA-2017-115099,2011-03-04,2011-03-10,Second Class,CG-11020,Amanda Anderson,Home Office,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,TEC-AC-10046,Technology,Accessories,Plantronics Headset,44.83,1,0.7,-15.45,2.41,Medium,2011,3,1,6,-34.46352888690609,44.83,Very High (>50%)
133,CA-2022-142382,2011-03-04,2011-03-10,Second Class,CG-10398,Lauren Walker,Consumer,Chicago,Illinois,United States,North America,North America,OFF-PA-10043,Office Supplies,Paper,HP Bright White,98.46,2,0.3,-8.34,6.41,Medium,2011,3,1,6,-8.470444850700792,49.23,Medium (11-30%)
134,CA-2023-149982,2011-03-04,2011-03-13,Standard Class,CG-10010,Ashley Harris,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,199.49,2,0.7,-75.0,8.43,Low,2011,3,1,9,-37.595869467141206,99.745,Very High (>50%)
135,CA-2014-101892,2011-03-04,2011-03-06,First Class,CG-11421,William Thomas,Corporate,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,4.97,1,0.0,1.95,0.53,Medium,2011,3,1,2,39.2354124748491,4.97,No Discount
136,CA-2022-143008,2011-03-04,2011-03-12,Standard Class,CG-10669,Megan Davis,Corporate,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-AC-10024,Technology,Accessories,APC Battery Backup,34.75,3,0.8,-15.75,2.47,Low,2011,3,1,8,-45.32374100719424,11.583333333333334,Very High (>50%)
137,CA-2014-102928,2011-03-04,2011-03-12,Standard Class,CG-10985,Daniel Anderson,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,276.08,4,0.1,78.44,25.83,Medium,2011,3,1,8,28.4120544769632,69.02,Low (1-10%)
138,CA-2022-141129,2011-03-04,2011-03-08,First Class,CG-11389,John Anderson,Corporate,Cape Town,Western Cape,South Africa,Africa,Africa,FUR-ST-10010,Furniture,Storage,Sauder Edgewater,100.03,1,0.0,25.77,8.16,High,2011,3,1,4,25.76227131860442,100.03,No Discount
139,CA-2014-103577,2011-03-05,2011-03-14,Standard Class,CG-11238,Thomas Brown,Consumer,San Francisco,California,United States,North America,North America,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,98.97,3,0.0,29.65,2.79,Low,2011,3,1,9,29.95857330504193,32.99,No Discount
140,CA-2016-111799,2011-03-05,2011-03-12,Standard Class,CG-11265,Jane Williams,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-AR-10040,Office Supplies,Art,Sanford Colorific,29.2,1,0.0,19.0,3.79,Medium,2011,3,1,7,65.06849315068493,29.2,No Discount
141,CA-2020-131968,2011-03-05,2011-03-09,First Class,CG-11167,Ashley Wilson,Home Office,Manchester,England,United Kingdom,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,3260.52,3,0.0,572.39,132.8,High,2011,3,1,4,17.55517524811993,1086.84,No Discount
142,CA-2018-123063,2011-03-06,2011-03-14,Standard Class,CG-10857,Robert Walker,Consumer,Durban,KwaZulu-Natal,South Africa,Africa,Africa,TEC-MA-10011,Technology,Machines,Dymo LabelWriter,1285.9,2,0.1,191.41,83.15,Critical,2011,3,1,8,14.885294346372188,642.95,Low (1-10%)
143,CA-2023-149202,2011-03-06,2011-03-13,Standard Class,CG-10633,Kevin Harris,Home Office,Seattle,Washington,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,254.88,3,0.6,-84.36,14.04,Medium,2011,3,1,7,-33.09792843691149,84.96,Very High (>50%)
144,CA-2021-135729,2011-03-06,2011-03-08,First Class,CG-11367,Amanda Martinez,Corporate,Montreal,Quebec,Canada,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,294.64,1,0.1,62.12,36.24,Medium,2011,3,1,2,21.083355959815368,294.64,Low (1-10%)
145,CA-2016-112026,2011-03-06,2011-03-14,Standard Class,CG-11572,Rachel Harris,Consumer,Houston,Texas,United States,North America,North America,TEC-CO-10031,Technology,Computers,HP Pavilion 14,527.28,3,0.6,-195.08,73.51,Low,2011,3,1,8,-36.99742072523138,175.76,Very High (>50%)
146,CA-2014-103002,2011-03-06,2011-03-12,Second Class,CG-10104,Nicole Walker,Corporate,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,915.82,6,0.7,-416.81,63.73,Medium,2011,3,1,6,-45.512218558231964,152.63666666666668,Very High (>50%)
147,CA-2021-137218,2011-03-07,2011-03-11,Second Class,CG-10389,Sarah Johnson,Consumer,Chicago,Illinois,United States,North America,North America,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,1737.91,2,0.5,-451.83,213.95,Medium,2011,3,1,4,-25.998469425919634,868.955,High (31-50%)
148,CA-2014-100608,2011-03-07,2011-03-16,Standard Class,CG-11089,Emily Johnson,Corporate,Marseille,Provence,France,Europe,Europe,FUR-ST-10066,Furniture,Storage,Advantus Plastic Rack,102.53,1,0.7,-46.41,3.81,High,2011,3,1,9,-45.2648005461816,102.53,Very High (>50%)
149,CA-2014-104372,2011-03-07,2011-03-11,Second Class,CG-10866,Chris Robinson,Consumer,San Francisco,California,United States,North America,North America,OFF-BI-10025,Office Supplies,Binders,Acco Brands,384.2,2,0.0,105.86,21.21,Critical,2011,3,1,4,27.553357626236334,192.1,No Discount
150,CA-2020-131570,2011-03-08,2011-03-10,First Class,CG-11168,Amanda Walker,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,TEC-PH-10023,Technology,Phones,Cisco IP Phone,367.86,1,0.1,42.47,46.05,High,2011,3,1,2,11.54515304735497,367.86,Low (1-10%)
151,CA-2021-135895,2011-03-08,2011-03-14,Second Class,CG-11376,Megan Smith,Consumer,Durban,KwaZulu-Natal,South Africa,Africa,Africa,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,3053.66,3,0.2,-48.98,311.25,Low,2011,3,1,6,-1.6039768671037378,1017.8866666666667,Medium (11-30%)
152,CA-2015-105748,2011-03-08,2011-03-10,Same Day,CG-11181,Rachel Davis,Consumer,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,OFF-PA-10068,Office Supplies,Paper,Avery Dennison Paper,26.99,2,0.2,7.7,1.93,Medium,2011,3,1,2,28.52908484623935,13.495,Medium (11-30%)
153,CA-2018-120153,2011-03-08,2011-03-15,Standard Class,CG-10706,Michael Smith,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,251.5,3,0.6,-84.61,3.95,High,2011,3,1,7,-33.642147117296226,83.83333333333333,Very High (>50%)
154,CA-2015-105710,2011-03-10,2011-03-14,Second Class,CG-10542,William Williams,Consumer,Chicago,Illinois,United States,North America,North America,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,285.51,3,0.0,101.1,39.0,High,2011,3,1,4,35.41031837764001,95.17,No Discount
155,CA-2016-113502,2011-03-10,2011-03-14,Second Class,CG-10655,Sarah Smith,Home Office,Mexico City,CDMX,Mexico,LATAM,LATAM,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,657.46,2,0.2,72.5,2.18,Medium,2011,3,1,4,11.027286831138015,328.73,Medium (11-30%)
156,CA-2020-132884,2011-03-10,2011-03-17,Standard Class,CG-10732,Jessica Johnson,Consumer,Los Angeles,California,United States,North America,North America,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,123.13,2,0.6,-34.91,10.38,Medium,2011,3,1,7,-28.352148136116302,61.565,Very High (>50%)
157,CA-2023-148480,2011-03-10,2011-03-19,Standard Class,CG-10015,Jessica Lewis,Home Office,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,TEC-CO-10094,Technology,Copiers,Xerox WorkCentre,7044.53,2,0.1,1865.68,356.56,Medium,2011,3,1,9,26.484094751530623,3522.265,Low (1-10%)
158,CA-2018-122920,2011-03-10,2011-03-13,First Class,CG-10881,Lauren Jones,Corporate,Lagos,Lagos,Nigeria,Africa,Africa,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,1110.45,1,0.1,-97.32,108.85,Low,2011,3,1,3,-8.764014588680263,1110.45,Low (1-10%)
159,CA-2014-103918,2011-03-10,2011-03-19,Standard Class,CG-11361,Emily Garcia,Consumer,Paris,Île-de-France,France,Europe,Europe,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,43.64,1,0.3,7.8,5.98,Medium,2011,3,1,9,17.873510540788267,43.64,Medium (11-30%)
160,CA-2015-109042,2011-03-10,2011-03-12,Same Day,CG-10771,Megan Smith,Corporate,Kano,Kano,Nigeria,Africa,Africa,OFF-LA-10079,Office Supplies,Labels,3M Post-it,56.02,2,0.2,13.04,1.05,Medium,2011,3,1,2,23.27740092823991,28.01,Medium (11-30%)
161,CA-2017-115687,2011-03-10,2011-03-15,Second Class,CG-11240,Michael Davis,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,253.12,4,0.0,120.66,21.11,High,2011,3,1,5,47.66908975979772,63.28,No Discount
162,CA-2014-102448,2011-03-11,2011-03-17,Second Class,CG-11096,Jessica Wilson,Home Office,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,135.25,5,0.0,57.15,16.06,Medium,2011,3,1,6,42.2550831792976,27.05,No Discount
163,CA-2022-141912,2011-03-11,2011-03-15,Second Class,CG-10283,John Smith,Home Office,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,230.92,1,0.4,-44.28,20.7,Critical,2011,3,1,4,-19.175472024943705,230.92,High (31-50%)
164,CA-2015-106893,2011-03-11,2011-03-19,Standard Class,CG-10869,Rachel Harris,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-AR-10049,Office Supplies,Art,Sanford Uni-Ball,50.36,2,0.0,20.34,0.9,High,2011,3,1,8,40.38919777601271,25.18,No Discount
165,CA-2019-127659,2011-03-12,2011-03-21,Standard Class,CG-11028,Megan Brown,Home Office,Atlanta,Georgia,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,752.67,7,0.6,-334.93,78.81,High,2011,3,1,9,-44.498917188143544,107.52428571428571,Very High (>50%)
