order_id,order_date,year,month,quarter,region,segment,category,sub_category,sales,profit,quantity,discount,customer_id,customer_name,product_name,ship_mode,profit_margin
CA-2012-134117,2012-12-17,2012,12,4,West,Consumer,Office Supplies,Art,205,53.261,5,0.0,PG-188954,Paul Gonzalez,Sanford 52201 APSCO Electric Pencil Sharpener,Second Class,0.25980975609756096
CA-2012-134117,2012-12-17,2012,12,4,West,Consumer,Office Supplies,Art,16,7.052,5,0.0,PG-188954,Paul Gonzalez,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Second Class,0.44075
CA-2013-146437,2013-01-28,2013,1,1,West,Corporate,Office Supplies,Art,40,10.3168,2,0.0,HG-149654,Henry Goldwyn,Newell 345,Second Class,0.25792000000000004
US-2013-115819,2013-04-20,2013,4,2,West,Consumer,Office Supplies,Art,5,1.5288,3,0.0,JO-152804,Jas O'Carroll,Newell 307,Second Class,0.30576
US-2013-115819,2013-04-20,2013,4,2,West,Consumer,Office Supplies,Art,73,21.228,5,0.0,JO-152804,Jas O'Carroll,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Second Class,0.29079452054794525
CA-2013-140256,2013-08-23,2013,8,3,West,Corporate,Office Supplies,Art,6,1.6704,2,0.0,PW-190304,Pauline Webber,Newell 346,Standard Class,0.27840000000000004
US-2013-100405,2013-08-27,2013,8,3,West,Corporate,Office Supplies,Art,8,3.7996,2,0.0,TS-214304,Tom Stivers,Newell Chalk Holder,Second Class,0.47495
CA-2013-126732,2013-09-03,2013,9,3,West,Consumer,Office Supplies,Art,19,5.2332,7,0.0,LR-169154,Lena Radford,Blackstonian Pencils,Standard Class,0.2754315789473684
CA-2013-109806,2013-09-18,2013,9,3,West,Corporate,Office Supplies,Art,20,6.633,3,0.0,JS-156854,Jim Sink,Turquoise Lead Holder with Pocket Clip,Standard Class,0.33165
CA-2013-161746,2013-10-22,2013,10,4,West,Consumer,Office Supplies,Art,12,5.6994,3,0.0,CS-119504,Carlos Soltero,Newell Chalk Holder,Standard Class,0.47495
CA-2013-158694,2013-11-11,2013,11,4,West,Consumer,Office Supplies,Art,15,3.969,5,0.0,AI-108554,Arianne Irving,Newell 338,Second Class,0.2646
US-2013-112970,2013-11-15,2013,11,4,West,Consumer,Office Supplies,Art,10,2.8536,3,0.0,TB-212504,Tim Brockman,Newell 35,First Class,0.28536
CA-2013-107104,2013-11-27,2013,11,4,West,Consumer,Office Supplies,Art,37,10.4076,9,0.0,MS-173654,Maribeth Schnelling,Newell 31,Standard Class,0.2812864864864865
CA-2013-104689,2013-12-02,2013,12,4,West,Corporate,Office Supplies,Art,23,6.912,8,0.0,FH-143654,Fred Hopkins,"Sanford Colorific Colored Pencils, 12/Box",Standard Class,0.3005217391304348
US-2013-103674,2013-12-07,2013,12,4,West,Home Office,Office Supplies,Art,19,5.2332,7,0.0,AP-107204,Anne Pryor,Blackstonian Pencils,Standard Class,0.2754315789473684
CA-2013-129868,2013-12-27,2013,12,4,West,Corporate,Office Supplies,Art,54,15.1116,3,0.0,MC-181304,Mike Caudle,Model L Table or Wall-Mount Pencil Sharpener,Standard Class,0.27984444444444445
CA-2014-160934,2014-01-16,2014,1,1,West,Home Office,Office Supplies,Art,21,6.206,5,0.0,TT-214604,Tonja Turnell,Newell 347,Standard Class,0.2955238095238095
CA-2014-134838,2014-02-20,2014,2,1,West,Home Office,Office Supplies,Art,13,3.4668,3,0.0,ED-138854,Emily Ducich,Newell 320,First Class,0.2666769230769231
CA-2014-110478,2014-03-05,2014,3,1,West,Corporate,Office Supplies,Art,9,2.7028,4,0.0,SP-208604,Sung Pak,American Pencil,Standard Class,0.3003111111111111
CA-2014-143084,2014-03-19,2014,3,1,West,Corporate,Office Supplies,Art,14,3.753,5,0.0,BP-110504,Barry Pond,Prang Drawing Pencil Set,Standard Class,0.26807142857142857
US-2014-120117,2014-03-31,2014,3,1,West,Consumer,Office Supplies,Art,6,2.0672,2,0.0,TB-214004,Tom Boeckenhauer,Manco Dry-Lighter Erasable Highlighter,Same Day,0.34453333333333336
CA-2014-168228,2014-04-28,2014,4,2,West,Consumer,Office Supplies,Art,47,12.298,2,0.0,AP-109154,Arthur Prichep,Boston Home & Office Model 2000 Electric Pencil Sharpeners,First Class,0.26165957446808513
CA-2014-168228,2014-04-28,2014,4,2,West,Consumer,Office Supplies,Art,124,33.4584,4,0.0,AP-109154,Arthur Prichep,"Boston School Pro Electric Pencil Sharpener, 1670",First Class,0.26982580645161286
CA-2014-168228,2014-04-28,2014,4,2,West,Consumer,Office Supplies,Art,12,5.6994,3,0.0,AP-109154,Arthur Prichep,Newell Chalk Holder,First Class,0.47495
CA-2014-154501,2014-05-01,2014,5,2,West,Corporate,Office Supplies,Art,10,4.0098,2,0.0,EA-140354,Erin Ashbrook,Faber Castell Col-Erase Pencils,Standard Class,0.40098
CA-2014-147844,2014-05-03,2014,5,2,West,Consumer,Office Supplies,Art,60,15.4752,3,0.0,DD-135704,Dorothy Dickinson,Newell 34,Standard Class,0.25792
US-2014-151127,2014-05-23,2014,5,2,West,Consumer,Office Supplies,Art,50,18.8328,7,0.0,RL-196154,Rob Lucas,SANFORD Major Accent Highlighters,First Class,0.376656
CA-2014-143343,2014-06-11,2014,6,2,West,Consumer,Office Supplies,Art,16,4.756,5,0.0,BW-112004,Ben Wallace,Newell 351,First Class,0.29725
CA-2014-135167,2014-06-16,2014,6,2,West,Consumer,Office Supplies,Art,4,1.7466,1,0.0,SC-208004,Stuart Calhoun,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Standard Class,0.43665
CA-2014-138149,2014-06-30,2014,6,2,West,Consumer,Office Supplies,Art,12,3.0368,2,0.0,WB-218504,William Brown,Newell 328,First Class,0.25306666666666666
CA-2014-137498,2014-09-10,2014,9,3,West,Consumer,Office Supplies,Art,7,1.9024,2,0.0,LC-170504,Liz Carlisle,Newell 35,Second Class,0.2717714285714286
CA-2014-102974,2014-09-20,2014,9,3,West,Corporate,Office Supplies,Art,23,6.0632,2,0.0,DP-131054,Dave Poirier,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Standard Class,0.26361739130434786
CA-2014-102974,2014-09-20,2014,9,3,West,Corporate,Office Supplies,Art,17,4.8546,3,0.0,DP-131054,Dave Poirier,Newell 33,Standard Class,0.28556470588235294
US-2014-141509,2014-09-30,2014,9,3,West,Consumer,Office Supplies,Art,99,25.792,5,0.0,SC-205754,Sonia Cooley,Newell 334,First Class,0.26052525252525255
CA-2014-112431,2014-10-13,2014,10,4,West,Consumer,Office Supplies,Art,6,1.5876,2,0.0,RW-196904,Robert Waldorf,Newell 343,Second Class,0.2646
CA-2014-100013,2014-11-07,2014,11,4,West,Consumer,Office Supplies,Art,6,1.7608,2,0.0,ZC-219104,Zuschuss Carroll,SANFORD Liquid Accent Tank-Style Highlighters,Standard Class,0.29346666666666665
CA-2014-124261,2014-11-15,2014,11,4,West,Consumer,Office Supplies,Art,34,9.9296,8,0.0,JE-157154,Joe Elijah,Newell 347,Standard Class,0.29204705882352944
CA-2014-109701,2014-12-03,2014,12,4,West,Corporate,Office Supplies,Art,10,5.04,6,0.0,AM-103604,Alice McCarthy,Prang Dustless Chalk Sticks,Same Day,0.504
CA-2014-102407,2014-12-10,2014,12,4,West,Home Office,Office Supplies,Art,11,2.79,2,0.0,AT-104354,Alyssa Tate,Newell 314,Second Class,0.25363636363636366
CA-2014-102099,2014-12-19,2014,12,4,West,Consumer,Office Supplies,Art,7,1.7901,3,0.0,EP-139154,Emily Phan,Newell 327,First Class,0.2557285714285714
CA-2014-163405,2014-12-22,2014,12,4,West,Consumer,Office Supplies,Art,6,1.7052,2,0.0,BN-115154,Bradley Nguyen,Newell 317,Standard Class,0.2842
CA-2014-163405,2014-12-22,2014,12,4,West,Consumer,Office Supplies,Art,7,1.7901,3,0.0,BN-115154,Bradley Nguyen,Newell 327,Standard Class,0.2557285714285714
CA-2011-120838,2011-03-23,2011,3,1,West,Consumer,Office Supplies,Storage,330,85.904,2,0.0,PO-188654,Patrick O'Donnell,Economy Rollaway Files,Second Class,0.2603151515151515
US-2011-120740,2011-04-15,2011,4,2,West,Home Office,Office Supplies,Appliances,107,31.0184,2,0.0,PS-189704,Paul Stevenson,Belkin F9G930V10-GRY 9 Outlet Surge,Same Day,0.2898915887850467
CA-2011-146528,2011-07-25,2011,7,3,West,Home Office,Office Supplies,Supplies,16,4.5008,4,0.0,VF-217154,Vicky Freymann,Acme Kleen Earth Office Shears,Second Class,0.2813
CA-2011-169642,2011-07-27,2011,7,3,West,Corporate,Office Supplies,Storage,276,0.0,2,0.0,BB-109904,Barry Blumstein,"SAFCO Commercial Wire Shelving, Black",Second Class,0.0
CA-2011-101931,2011-10-28,2011,10,4,West,Corporate,Office Supplies,Storage,141,38.178,5,0.0,TS-213704,Todd Sumrall,Eldon Portable Mobile Manager,First Class,0.2707659574468085
CA-2011-101931,2011-10-28,2011,10,4,West,Corporate,Office Supplies,Supplies,481,14.4222,2,0.0,TS-213704,Todd Sumrall,Premier Automatic Letter Opener,First Class,0.029983783783783784
CA-2011-101931,2011-10-28,2011,10,4,West,Corporate,Office Supplies,Supplies,6,0.0628,2,0.0,TS-213704,Todd Sumrall,Serrated Blade or Curved Handle Hand Letter Openers,First Class,0.010466666666666666
CA-2011-140732,2011-11-11,2011,11,4,West,Home Office,Office Supplies,Appliances,8,2.0228,2,0.0,MA-175604,Matt Abelman,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Second Class,0.25285
CA-2011-127558,2011-11-15,2011,11,4,West,Consumer,Office Supplies,Supplies,20,5.3196,2,0.0,SS-204104,Shahid Shariari,Acme Box Cutter Scissors,First Class,0.26598
CA-2011-119144,2011-11-16,2011,11,4,West,Corporate,Office Supplies,Storage,345,10.3473,3,0.0,JD-161504,Justin Deggeller,Space Solutions HD Industrial Steel Shelving.,First Class,0.02999217391304348
US-2011-157385,2011-11-23,2011,11,4,West,Consumer,Office Supplies,Envelopes,22,10.4832,3,0.0,SC-200954,Sanjit Chand,Pastel Pink Envelopes,First Class,0.47650909090909094
CA-2011-150203,2011-12-05,2011,12,4,West,Consumer,Office Supplies,Appliances,250,72.5754,6,0.0,JB-159254,Joni Blumstein,Fellowes 8 Outlet Superior Workstation Surge Protector,First Class,0.2903016
CA-2011-106726,2011-12-06,2011,12,4,West,Corporate,Office Supplies,Storage,1261,327.9458,7,0.0,RS-197654,Roland Schwarz,Standard Rollaway File with Lock,First Class,0.2600680412371134
CA-2011-162992,2011-12-19,2011,12,4,West,Corporate,Office Supplies,Fasteners,23,8.7945,5,0.0,BP-110954,Bart Pistole,Advantus T-Pin Paper Clips,First Class,0.3823695652173913
CA-2011-162992,2011-12-19,2011,12,4,West,Corporate,Office Supplies,Labels,15,6.8714,2,0.0,BP-110954,Bart Pistole,Avery 516,First Class,0.45809333333333335
CA-2011-120243,2011-12-27,2011,12,4,West,Home Office,Office Supplies,Labels,12,5.4332,4,0.0,AT-104354,Alyssa Tate,Staples,Second Class,0.4527666666666667
CA-2012-116092,2012-02-15,2012,2,1,West,Consumer,Office Supplies,Appliances,541,157.0176,6,0.0,JM-161954,Justin MacKendrick,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Second Class,0.2902358595194085
CA-2012-142601,2012-04-18,2012,4,2,West,Home Office,Office Supplies,Storage,947,9.4717,7,0.0,DE-132554,Deanra Eno,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Second Class,0.010001795142555439
CA-2012-149972,2012-09-21,2012,9,3,West,Home Office,Office Supplies,Fasteners,8,2.528,2,0.0,CD-127904,Cynthia Delaney,Advantus Map Pennant Flags and Round Head Tacks,First Class,0.316
CA-2012-168760,2012-09-22,2012,9,3,West,Corporate,Office Supplies,Appliances,61,16.5888,3,0.0,MM-182804,Muhammed MacIntyre,Kensington 6 Outlet Guardian Standard Surge Protector,Second Class,0.2719475409836065
US-2012-119312,2012-10-02,2012,10,4,West,Home Office,Office Supplies,Storage,270,75.6952,14,0.0,CS-124004,Christopher Schild,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Second Class,0.2803525925925926
CA-2012-152527,2012-10-17,2012,10,4,West,Consumer,Office Supplies,Storage,78,3.894,2,0.0,CM-121904,Charlotte Melton,"Eldon Base for stackable storage shelf, platinum",Same Day,0.049923076923076924
CA-2012-137708,2012-11-22,2012,11,4,West,Consumer,Office Supplies,Storage,34,10.089,3,0.0,NG-184304,Nathan Gelder,"Personal Folder Holder, Ebony",Second Class,0.2967352941176471
CA-2012-118871,2012-12-04,2012,12,4,West,Corporate,Office Supplies,Envelopes,271,122.148,3,0.0,HM-148604,Harry Marie,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Second Class,0.45073062730627306
CA-2012-110870,2012-12-12,2012,12,4,West,Consumer,Office Supplies,Supplies,26,0.5152,7,0.0,KD-162704,Karen Daniels,Staples,First Class,0.019815384615384617
CA-2012-125423,2012-12-13,2012,12,4,West,Consumer,Office Supplies,Labels,10,4.5816,2,0.0,MC-175754,Matt Collins,Avery 513,Second Class,0.45816
CA-2013-125206,2013-01-03,2013,1,1,West,Consumer,Office Supplies,Storage,114,28.615,2,0.0,LR-169154,Lena Radford,Recycled Steel Personal File for Hanging File Folders,First Class,0.25100877192982457
CA-2013-139010,2013-02-21,2013,2,1,West,Corporate,Office Supplies,Storage,449,8.983,5,0.0,MC-176354,Matthew Clasen,Fellowes Officeware Wire Shelving,Second Class,0.020006681514476616
CA-2013-131380,2013-03-29,2013,3,1,West,Consumer,Office Supplies,Storage,88,0.8792,4,0.0,CC-122204,Chris Cortes,Rogers Deluxe File Chest,Second Class,0.00999090909090909
CA-2013-130638,2013-05-17,2013,5,2,West,Consumer,Office Supplies,Labels,28,13.3056,9,0.0,SC-200954,Sanjit Chand,Avery 481,Second Class,0.4752
CA-2013-138688,2013-06-13,2013,6,2,West,Corporate,Office Supplies,Labels,15,6.8714,2,0.0,DV-130454,Darrin Van Huff,Self-Adhesive Address Labels for Typewriters by Universal,Second Class,0.45809333333333335
CA-2013-123512,2013-06-18,2013,6,2,West,Consumer,Office Supplies,Labels,23,10.8,6,0.0,MV-181904,Mike Vittorini,Avery 496,First Class,0.46956521739130436
CA-2013-144015,2013-06-27,2013,6,2,West,Corporate,Office Supplies,Fasteners,18,8.95,5,0.0,AH-100754,Adam Hart,OIC Binder Clips,Same Day,0.4972222222222222
CA-2013-144015,2013-06-27,2013,6,2,West,Corporate,Office Supplies,Supplies,232,11.586,2,0.0,AH-100754,Adam Hart,Premier Electric Letter Opener,Same Day,0.04993965517241379
CA-2013-130029,2013-07-04,2013,7,3,West,Consumer,Office Supplies,Fasteners,4,0.0792,2,0.0,GT-147554,Guy Thornton,"Brites Rubber Bands, 1 1/2 oz. Box",First Class,0.0198
CA-2013-111115,2013-07-26,2013,7,3,West,Consumer,Office Supplies,Fasteners,21,10.74,6,0.0,LB-167354,Larry Blacks,OIC Binder Clips,Second Class,0.5114285714285715
CA-2013-155187,2013-09-25,2013,9,3,West,Corporate,Office Supplies,Storage,42,2.9372,2,0.0,LA-167804,Laura Armstrong,"Tennsco Lockers, Gray",Second Class,0.06993333333333333
CA-2013-114972,2013-11-04,2013,11,4,West,Consumer,Office Supplies,Appliances,1101,429.5772,4,0.0,PF-192254,Phillip Flathmann,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,First Class,0.3901700272479564
CA-2013-114972,2013-11-04,2013,11,4,West,Consumer,Office Supplies,Labels,88,41.2237,7,0.0,PF-192254,Phillip Flathmann,Avery 50,First Class,0.4684511363636364
CA-2013-161669,2013-11-08,2013,11,4,West,Corporate,Office Supplies,Labels,15,6.8714,2,0.0,EM-140954,Eudokia Martin,Avery 486,First Class,0.45809333333333335
CA-2013-161669,2013-11-08,2013,11,4,West,Corporate,Office Supplies,Supplies,11,3.2944,2,0.0,EM-140954,Eudokia Martin,Acme Preferred Stainless Steel Scissors,First Class,0.2994909090909091
CA-2013-158694,2013-11-11,2013,11,4,West,Consumer,Office Supplies,Appliances,130,38.976,4,0.0,AI-108554,Arianne Irving,Belkin F9S820V06 8 Outlet Surge,Second Class,0.2998153846153846
CA-2013-158694,2013-11-11,2013,11,4,West,Consumer,Office Supplies,Storage,721,187.3976,4,0.0,AI-108554,Arianne Irving,Standard Rollaway File with Lock,Second Class,0.25991345353675455
US-2013-111528,2013-12-31,2013,12,4,West,Home Office,Office Supplies,Storage,481,125.1432,4,0.0,JP-161354,Julie Prescott,Iceberg Mobile Mega Data/Printer Cart,Same Day,0.260172972972973
CA-2014-164707,2014-02-19,2014,2,1,West,Corporate,Office Supplies,Labels,10,4.8118,2,0.0,CV-128054,Cynthia Voltz,Avery 493,Second Class,0.48118
CA-2014-117212,2014-02-27,2014,2,1,West,Home Office,Office Supplies,Appliances,82,22.1184,4,0.0,BT-115304,Bradley Talbott,Kensington 6 Outlet Guardian Standard Surge Protector,Second Class,0.26973658536585365
CA-2014-122007,2014-03-19,2014,3,1,West,Corporate,Office Supplies,Appliances,91,26.3494,7,0.0,JK-153254,Jason Klamczynski,Fellowes Basic Home/Office Series Surge Protectors,Second Class,0.28955384615384616
CA-2014-108539,2014-03-22,2014,3,1,West,Consumer,Office Supplies,Storage,726,210.4936,4,0.0,SC-207254,Steven Cartwright,Adjustable Depth Letter/Legal Cart,Second Class,0.28993608815426997
CA-2014-132178,2014-05-04,2014,5,2,West,Corporate,Office Supplies,Storage,763,45.8064,8,0.0,DB-129703,Darren Budd,Fellowes Stor/Drawer Steel Plus Storage Drawers,Second Class,0.06003460026212319
CA-2014-132178,2014-05-04,2014,5,2,West,Corporate,Office Supplies,Storage,70,19.4656,2,0.0,DB-129703,Darren Budd,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Second Class,0.27808
CA-2014-140963,2014-06-11,2014,6,2,West,Home Office,Office Supplies,Labels,30,14.8,2,0.0,MT-180704,Michelle Tran,Alphabetical Labels for Top Tab Filing,First Class,0.49333333333333335
CA-2014-141481,2014-06-12,2014,6,2,West,Consumer,Office Supplies,Appliances,61,16.5888,3,0.0,ZD-219254,Zuschuss Donatelli,Kensington 6 Outlet Guardian Standard Surge Protector,First Class,0.2719475409836065
CA-2014-138149,2014-06-30,2014,6,2,West,Consumer,Office Supplies,Storage,131,39.213,3,0.0,WB-218504,William Brown,"Trav-L-File Heavy-Duty Shuttle II, Black",First Class,0.2993358778625954
US-2014-143175,2014-08-04,2014,8,3,West,Consumer,Office Supplies,Storage,100,23.9688,3,0.0,GA-145154,George Ashbrook,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Second Class,0.239688
CA-2014-169327,2014-09-03,2014,9,3,West,Home Office,Office Supplies,Appliances,43,11.206,5,0.0,MH-172904,Marc Harrigan,"Acco Six-Outlet Power Strip, 4' Cord Length",Second Class,0.2606046511627907
US-2014-157224,2014-09-15,2014,9,3,West,Consumer,Office Supplies,Labels,57,26.082,9,0.0,JB-160004,Joy Bell-,Avery 48,Second Class,0.4575789473684211
CA-2014-165155,2014-09-22,2014,9,3,West,Corporate,Office Supplies,Storage,16,3.8775,1,0.0,BM-115754,Brendan Murry,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",First Class,0.24234375
CA-2014-109701,2014-12-03,2014,12,4,West,Corporate,Office Supplies,Appliances,79,22.2516,3,0.0,AM-103604,Alice McCarthy,Fellowes Advanced Computer Series Surge Protectors,Same Day,0.2816658227848101
CA-2014-102407,2014-12-10,2014,12,4,West,Home Office,Office Supplies,Appliances,189,68.04,1,0.0,AT-104354,Alyssa Tate,Harmony Air Purifier,Second Class,0.36000000000000004
CA-2014-161578,2014-12-17,2014,12,4,West,Home Office,Office Supplies,Storage,159,7.945,5,0.0,RB-194654,Rick Bensley,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Second Class,0.0499685534591195
CA-2011-110849,2011-04-18,2011,4,2,West,Consumer,Office Supplies,Fasteners,12,3.6022,2,0.0,JL-158354,John Lee,"Advantus Push Pins, Aluminum Head",Standard Class,0.3001833333333333
CA-2011-116785,2011-04-26,2011,4,2,West,Home Office,Office Supplies,Labels,13,5.796,2,0.0,MH-172904,Marc Harrigan,Avery 495,Standard Class,0.4458461538461539
CA-2011-114125,2011-07-09,2011,7,3,West,Home Office,Office Supplies,Labels,3,1.4112,1,0.0,GH-144104,Gary Hansen,Avery 49,Standard Class,0.4704
CA-2011-114125,2011-07-09,2011,7,3,West,Home Office,Office Supplies,Storage,24,4.0664,4,0.0,GH-144104,Gary Hansen,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Standard Class,0.16943333333333332
CA-2011-110184,2011-07-12,2011,7,3,West,Home Office,Office Supplies,Storage,250,44.955,9,0.0,BF-111704,Ben Ferrer,Fellowes Super Stor/Drawer,Standard Class,0.17981999999999998
CA-2011-104178,2011-08-25,2011,8,3,West,Corporate,Office Supplies,Storage,49,13.1868,4,0.0,JM-152654,Janet Molinari,Portable Personal File Box,Standard Class,0.2691183673469388
CA-2011-146969,2011-09-29,2011,9,3,West,Consumer,Office Supplies,Fasteners,9,2.8776,4,0.0,AP-109154,Arthur Prichep,Stockwell Push Pins,Standard Class,0.31973333333333337
CA-2011-146969,2011-09-29,2011,9,3,West,Consumer,Office Supplies,Storage,62,16.7886,1,0.0,AP-109154,Arthur Prichep,"Fellowes Mobile File Cart, Black",Standard Class,0.2707838709677419
CA-2011-106439,2011-10-31,2011,10,4,West,Corporate,Office Supplies,Fasteners,11,5.2164,3,0.0,GG-146504,Greg Guthrie,Staples,Standard Class,0.4742181818181818
CA-2011-106439,2011-10-31,2011,10,4,West,Corporate,Office Supplies,Storage,80,20.878,5,0.0,GG-146504,Greg Guthrie,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Standard Class,0.260975
CA-2011-106439,2011-10-31,2011,10,4,West,Corporate,Office Supplies,Storage,406,12.1692,4,0.0,GG-146504,Greg Guthrie,Tennsco Regal Shelving Units,Standard Class,0.029973399014778326
CA-2012-121776,2012-02-16,2012,2,1,West,Consumer,Office Supplies,Labels,88,41.2237,7,0.0,RD-195854,Rob Dowd,Avery 485,Standard Class,0.4684511363636364
US-2012-120502,2012-04-13,2012,4,2,West,Corporate,Office Supplies,Appliances,76,29.5776,2,0.0,BT-113954,Bill Tyler,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Standard Class,0.38917894736842107
CA-2012-115420,2012-04-25,2012,4,2,West,Corporate,Office Supplies,Envelopes,21,9.8164,2,0.0,LS-169454,Linda Southworth,Laser & Ink Jet Business Envelopes,Standard Class,0.46744761904761906
CA-2012-165162,2012-05-14,2012,5,2,West,Consumer,Office Supplies,Storage,1118,55.896,4,0.0,HG-150254,Hunter Glantz,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Standard Class,0.04999642218246869
CA-2012-149846,2012-05-22,2012,5,2,West,Consumer,Office Supplies,Labels,8,3.7996,2,0.0,SB-201854,Sarah Brown,Avery 476,Standard Class,0.47495
CA-2012-149846,2012-05-22,2012,5,2,West,Consumer,Office Supplies,Storage,105,29.3412,7,0.0,SB-201854,Sarah Brown,Pizazz Global Quick File,Standard Class,0.27944
