Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
111,CA-2018-121838,2011-02-27,2011-03-08,Standard Class,CG-10999,Amanda Davis,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,OFF-BI-10025,Office Supplies,Binders,Acco Brands,267.8,2,0.0,92.64,36.13,Medium
112,CA-2018-124151,2011-02-27,2011-03-04,Second Class,CG-10708,Lauren White,Corporate,Chicago,Illinois,United States,North America,North America,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,1140.81,3,0.0,280.0,92.39,Low
113,CA-2017-118241,2011-02-27,2011-03-08,Standard Class,CG-10222,Megan Jackson,Corporate,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,FUR-CH-10077,Furniture,Chairs,HON Ignition,685.81,1,0.4,-233.72,29.57,Medium
114,CA-2018-120425,2011-02-28,2011-03-08,Standard Class,CG-10148,Daniel Jones,Corporate,New York City,New York,United States,North America,North America,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,161.76,1,0.1,46.93,13.46,High
115,CA-2022-141472,2011-02-28,2011-03-08,Standard Class,CG-10200,John Johnson,Corporate,Miami,Florida,United States,North America,North America,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,4821.34,3,0.1,380.61,330.41,Medium
116,CA-2019-125305,2011-02-28,2011-03-05,Second Class,CG-10673,Michael Robinson,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,2066.94,2,0.0,422.2,183.45,Medium
117,CA-2021-137716,2011-02-28,2011-03-08,Standard Class,CG-10196,Jane Garcia,Home Office,Seattle,Washington,United States,North America,North America,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,412.68,5,0.2,44.74,39.21,Medium
118,CA-2017-119692,2011-02-28,2011-03-05,Second Class,CG-11545,Robert Johnson,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,317.32,1,0.0,63.89,32.26,Medium
119,CA-2015-108995,2011-02-28,2011-03-07,Standard Class,CG-10933,Nicole White,Corporate,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-SU-10036,Office Supplies,Supplies,Staples #10,71.71,3,0.1,36.05,3.86,Medium
120,CA-2020-131037,2011-03-01,2011-03-08,Standard Class,CG-11146,Nicole Johnson,Corporate,New York City,New York,United States,North America,North America,OFF-AP-10035,Office Supplies,Appliances,Acco Thermal Laminator,700.3,3,0.1,128.52,22.54,High
121,CA-2019-129183,2011-03-01,2011-03-07,Second Class,CG-10115,Nicole Walker,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-CO-10093,Technology,Copiers,Brother MFC,4355.17,1,0.1,1079.3,57.9,High
122,CA-2014-100306,2011-03-01,2011-03-10,Standard Class,CG-11233,Nicole Williams,Consumer,Perth,Western Australia,Australia,Oceania,Oceania,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,173.16,4,0.0,58.48,25.5,High
123,CA-2016-110341,2011-03-02,2011-03-11,Standard Class,CG-10706,Michael Smith,Corporate,Miami,Florida,United States,North America,North America,TEC-CO-10031,Technology,Computers,HP Pavilion 14,436.29,1,0.8,-213.56,42.72,High
124,CA-2017-118863,2011-03-02,2011-03-06,Second Class,CG-10498,Daniel Wilson,Home Office,Guadalajara,Jalisco,Mexico,LATAM,LATAM,FUR-CH-10020,Furniture,Chairs,Office Star,1062.21,1,0.2,-68.77,112.97,High
125,CA-2020-132852,2011-03-02,2011-03-09,Standard Class,CG-11291,Jane Johnson,Home Office,Seattle,Washington,United States,North America,North America,OFF-ST-10069,Office Supplies,Storage,Avery Recycled,593.96,5,0.1,207.88,47.93,Medium
126,CA-2017-116882,2011-03-02,2011-03-10,Standard Class,CG-11290,William Garcia,Corporate,Manchester,England,United Kingdom,Europe,Europe,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,51.14,2,0.2,11.34,1.53,High
127,CA-2017-115879,2011-03-03,2011-03-08,Second Class,CG-10609,Kevin Wilson,Consumer,Vancouver,British Columbia,Canada,North America,North America,OFF-EN-10061,Office Supplies,Envelopes,Peel & Seel,98.53,3,0.3,2.65,3.57,Low
128,CA-2022-141300,2011-03-03,2011-03-11,Standard Class,CG-11216,Jane Jackson,Corporate,Toronto,Ontario,Canada,North America,North America,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,124.02,1,0.5,-49.0,3.33,High
129,CA-2014-100258,2011-03-03,2011-03-12,Standard Class,CG-11172,Kevin Lewis,Consumer,Toronto,Ontario,Canada,North America,North America,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,263.36,1,0.2,-1.0,10.57,Medium
130,CA-2023-148580,2011-03-03,2011-03-08,Second Class,CG-11527,Megan Taylor,Corporate,Paris,Île-de-France,France,Europe,Europe,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,119.39,1,0.0,47.31,10.04,Medium
131,CA-2019-128758,2011-03-03,2011-03-12,Standard Class,CG-11200,Kevin Brown,Home Office,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,3890.82,3,0.0,836.0,94.27,High
132,CA-2017-115099,2011-03-04,2011-03-10,Second Class,CG-11020,Amanda Anderson,Home Office,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,TEC-AC-10046,Technology,Accessories,Plantronics Headset,44.83,1,0.7,-15.45,2.41,Medium
133,CA-2022-142382,2011-03-04,2011-03-10,Second Class,CG-10398,Lauren Walker,Consumer,Chicago,Illinois,United States,North America,North America,OFF-PA-10043,Office Supplies,Paper,HP Bright White,98.46,2,0.3,-8.34,6.41,Medium
134,CA-2023-149982,2011-03-04,2011-03-13,Standard Class,CG-10010,Ashley Harris,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,199.49,2,0.7,-75.0,8.43,Low
135,CA-2014-101892,2011-03-04,2011-03-06,First Class,CG-11421,William Thomas,Corporate,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,4.97,1,0.0,1.95,0.53,Medium
136,CA-2022-143008,2011-03-04,2011-03-12,Standard Class,CG-10669,Megan Davis,Corporate,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-AC-10024,Technology,Accessories,APC Battery Backup,34.75,3,0.8,-15.75,2.47,Low
137,CA-2014-102928,2011-03-04,2011-03-12,Standard Class,CG-10985,Daniel Anderson,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,276.08,4,0.1,78.44,25.83,Medium
138,CA-2022-141129,2011-03-04,2011-03-08,First Class,CG-11389,John Anderson,Corporate,Cape Town,Western Cape,South Africa,Africa,Africa,FUR-ST-10010,Furniture,Storage,Sauder Edgewater,100.03,1,0.0,25.77,8.16,High
139,CA-2014-103577,2011-03-05,2011-03-14,Standard Class,CG-11238,Thomas Brown,Consumer,San Francisco,California,United States,North America,North America,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,98.97,3,0.0,29.65,2.79,Low
140,CA-2016-111799,2011-03-05,2011-03-12,Standard Class,CG-11265,Jane Williams,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-AR-10040,Office Supplies,Art,Sanford Colorific,29.2,1,0.0,19.0,3.79,Medium
141,CA-2020-131968,2011-03-05,2011-03-09,First Class,CG-11167,Ashley Wilson,Home Office,Manchester,England,United Kingdom,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,3260.52,3,0.0,572.39,132.8,High
142,CA-2018-123063,2011-03-06,2011-03-14,Standard Class,CG-10857,Robert Walker,Consumer,Durban,KwaZulu-Natal,South Africa,Africa,Africa,TEC-MA-10011,Technology,Machines,Dymo LabelWriter,1285.9,2,0.1,191.41,83.15,Critical
143,CA-2023-149202,2011-03-06,2011-03-13,Standard Class,CG-10633,Kevin Harris,Home Office,Seattle,Washington,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,254.88,3,0.6,-84.36,14.04,Medium
144,CA-2021-135729,2011-03-06,2011-03-08,First Class,CG-11367,Amanda Martinez,Corporate,Montreal,Quebec,Canada,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,294.64,1,0.1,62.12,36.24,Medium
145,CA-2016-112026,2011-03-06,2011-03-14,Standard Class,CG-11572,Rachel Harris,Consumer,Houston,Texas,United States,North America,North America,TEC-CO-10031,Technology,Computers,HP Pavilion 14,527.28,3,0.6,-195.08,73.51,Low
146,CA-2014-103002,2011-03-06,2011-03-12,Second Class,CG-10104,Nicole Walker,Corporate,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,915.82,6,0.7,-416.81,63.73,Medium
147,CA-2021-137218,2011-03-07,2011-03-11,Second Class,CG-10389,Sarah Johnson,Consumer,Chicago,Illinois,United States,North America,North America,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,1737.91,2,0.5,-451.83,213.95,Medium
148,CA-2014-100608,2011-03-07,2011-03-16,Standard Class,CG-11089,Emily Johnson,Corporate,Marseille,Provence,France,Europe,Europe,FUR-ST-10066,Furniture,Storage,Advantus Plastic Rack,102.53,1,0.7,-46.41,3.81,High
149,CA-2014-104372,2011-03-07,2011-03-11,Second Class,CG-10866,Chris Robinson,Consumer,San Francisco,California,United States,North America,North America,OFF-BI-10025,Office Supplies,Binders,Acco Brands,384.2,2,0.0,105.86,21.21,Critical
150,CA-2020-131570,2011-03-08,2011-03-10,First Class,CG-11168,Amanda Walker,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,TEC-PH-10023,Technology,Phones,Cisco IP Phone,367.86,1,0.1,42.47,46.05,High
151,CA-2021-135895,2011-03-08,2011-03-14,Second Class,CG-11376,Megan Smith,Consumer,Durban,KwaZulu-Natal,South Africa,Africa,Africa,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,3053.66,3,0.2,-48.98,311.25,Low
152,CA-2015-105748,2011-03-08,2011-03-10,Same Day,CG-11181,Rachel Davis,Consumer,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,OFF-PA-10068,Office Supplies,Paper,Avery Dennison Paper,26.99,2,0.2,7.7,1.93,Medium
153,CA-2018-120153,2011-03-08,2011-03-15,Standard Class,CG-10706,Michael Smith,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,251.5,3,0.6,-84.61,3.95,High
154,CA-2015-105710,2011-03-10,2011-03-14,Second Class,CG-10542,William Williams,Consumer,Chicago,Illinois,United States,North America,North America,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,285.51,3,0.0,101.1,39.0,High
155,CA-2016-113502,2011-03-10,2011-03-14,Second Class,CG-10655,Sarah Smith,Home Office,Mexico City,CDMX,Mexico,LATAM,LATAM,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,657.46,2,0.2,72.5,2.18,Medium
156,CA-2020-132884,2011-03-10,2011-03-17,Standard Class,CG-10732,Jessica Johnson,Consumer,Los Angeles,California,United States,North America,North America,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,123.13,2,0.6,-34.91,10.38,Medium
157,CA-2023-148480,2011-03-10,2011-03-19,Standard Class,CG-10015,Jessica Lewis,Home Office,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,TEC-CO-10094,Technology,Copiers,Xerox WorkCentre,7044.53,2,0.1,1865.68,356.56,Medium
158,CA-2018-122920,2011-03-10,2011-03-13,First Class,CG-10881,Lauren Jones,Corporate,Lagos,Lagos,Nigeria,Africa,Africa,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,1110.45,1,0.1,-97.32,108.85,Low
159,CA-2014-103918,2011-03-10,2011-03-19,Standard Class,CG-11361,Emily Garcia,Consumer,Paris,Île-de-France,France,Europe,Europe,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,43.64,1,0.3,7.8,5.98,Medium
160,CA-2015-109042,2011-03-10,2011-03-12,Same Day,CG-10771,Megan Smith,Corporate,Kano,Kano,Nigeria,Africa,Africa,OFF-LA-10079,Office Supplies,Labels,3M Post-it,56.02,2,0.2,13.04,1.05,Medium
161,CA-2017-115687,2011-03-10,2011-03-15,Second Class,CG-11240,Michael Davis,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,253.12,4,0.0,120.66,21.11,High
162,CA-2014-102448,2011-03-11,2011-03-17,Second Class,CG-11096,Jessica Wilson,Home Office,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,135.25,5,0.0,57.15,16.06,Medium
163,CA-2022-141912,2011-03-11,2011-03-15,Second Class,CG-10283,John Smith,Home Office,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,230.92,1,0.4,-44.28,20.7,Critical
164,CA-2015-106893,2011-03-11,2011-03-19,Standard Class,CG-10869,Rachel Harris,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-AR-10049,Office Supplies,Art,Sanford Uni-Ball,50.36,2,0.0,20.34,0.9,High
165,CA-2019-127659,2011-03-12,2011-03-21,Standard Class,CG-11028,Megan Brown,Home Office,Atlanta,Georgia,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,752.67,7,0.6,-334.93,78.81,High
166,CA-2020-130399,2011-03-12,2011-03-16,First Class,CG-10068,James Williams,Corporate,Miami,Florida,United States,North America,North America,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,4381.22,4,0.2,-407.24,44.22,Low
167,CA-2021-138301,2011-03-12,2011-03-20,Standard Class,CG-10004,Daniel Davis,Corporate,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,TEC-AC-10032,Technology,Accessories,Logitech Mouse,61.68,1,0.7,-21.37,8.1,High
168,CA-2022-141838,2011-03-12,2011-03-18,Second Class,CG-11491,Kevin White,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,OFF-FA-10073,Office Supplies,Fasteners,Acco Smooth Finish,28.68,4,0.0,9.1,2.27,High
169,CA-2017-119114,2011-03-12,2011-03-19,Standard Class,CG-10423,Daniel Wilson,Consumer,Toronto,Ontario,Canada,North America,North America,OFF-ST-10072,Office Supplies,Storage,Globe-Weis Catalog,12.56,1,0.1,3.25,1.68,Medium
170,CA-2020-131568,2011-03-12,2011-03-12,Same Day,CG-10827,Jessica Smith,Home Office,Ankara,Ankara,Turkey,EMEA,EMEA,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,3.12,1,0.3,0.6,0.47,High
171,CA-2023-148964,2011-03-12,2011-03-17,Second Class,CG-10214,William Walker,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,488.74,1,0.5,-161.52,54.69,High
172,CA-2021-136247,2011-03-13,2011-03-22,Standard Class,CG-10054,Megan Anderson,Consumer,Miami,Florida,United States,North America,North America,FUR-CH-10004,Furniture,Chairs,Flash Furniture,1018.07,2,0.4,-270.24,110.34,Medium
173,CA-2015-107193,2011-03-13,2011-03-17,Second Class,CG-10664,Ashley Walker,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,FUR-CH-10077,Furniture,Chairs,HON Ignition,997.02,4,0.7,-443.21,94.24,Medium
174,CA-2015-107762,2011-03-14,2011-03-23,Standard Class,CG-11153,Emily Brown,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,TEC-MA-10064,Technology,Machines,Zebra Label Printer,3276.88,4,0.0,850.91,156.1,Medium
175,CA-2023-148873,2011-03-14,2011-03-19,Second Class,CG-10810,Megan Taylor,Consumer,Munich,Bavaria,Germany,Europe,Europe,TEC-PH-10033,Technology,Phones,Motorola Moto G,1056.7,1,0.0,267.24,150.25,High
176,CA-2014-104118,2011-03-14,2011-03-20,Second Class,CG-10272,Chris Brown,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,132.51,3,0.0,62.49,2.98,High
177,CA-2018-123490,2011-03-14,2011-03-22,Standard Class,CG-10001,Thomas Williams,Consumer,Seattle,Washington,United States,North America,North America,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,3346.8,3,0.0,718.77,457.94,High
178,CA-2016-111844,2011-03-14,2011-03-16,Same Day,CG-10446,Rachel Anderson,Consumer,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,TEC-CO-10076,Technology,Copiers,Sharp MX,3998.44,4,0.7,-1428.35,266.82,Medium
179,CA-2019-129597,2011-03-14,2011-03-20,Second Class,CG-10429,Chris Anderson,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,62.92,3,0.3,-0.76,4.3,Medium
180,CA-2019-126728,2011-03-14,2011-03-21,Standard Class,CG-10759,John Harris,Home Office,Paris,Île-de-France,France,Europe,Europe,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,64.52,1,0.3,6.04,5.85,Critical
181,CA-2015-106537,2011-03-15,2011-03-19,First Class,CG-10363,Chris Williams,Consumer,Miami,Florida,United States,North America,North America,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,791.39,1,0.5,-193.63,73.45,High
182,CA-2021-139468,2011-03-15,2011-03-21,Second Class,CG-10061,Michael Anderson,Home Office,Atlanta,Georgia,United States,North America,North America,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,1820.99,4,0.1,93.08,23.13,Medium
183,CA-2019-128716,2011-03-15,2011-03-22,Standard Class,CG-10110,Jane Brown,Consumer,London,England,United Kingdom,Europe,Europe,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,370.29,7,0.3,73.17,32.14,High
184,CA-2023-148132,2011-03-15,2011-03-17,First Class,CG-10936,Chris Thomas,Corporate,Marseille,Provence,France,Europe,Europe,TEC-CO-10085,Technology,Copiers,HP LaserJet,7032.42,2,0.2,1077.07,77.93,Medium
185,CA-2022-144752,2011-03-15,2011-03-22,Standard Class,CG-11322,David Taylor,Consumer,London,England,United Kingdom,Europe,Europe,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,4485.73,6,0.3,-426.08,51.67,Medium
186,CA-2020-133326,2011-03-15,2011-03-17,First Class,CG-11275,Daniel Martinez,Corporate,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,33.4,1,0.0,12.04,2.48,Medium
187,CA-2021-138472,2011-03-16,2011-03-22,Second Class,CG-11142,Thomas Anderson,Consumer,Chicago,Illinois,United States,North America,North America,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,45.65,1,0.1,9.62,5.31,Medium
188,CA-2019-129120,2011-03-16,2011-03-19,First Class,CG-10283,John Smith,Corporate,Chicago,Illinois,United States,North America,North America,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,318.9,3,0.0,123.98,17.74,Medium
189,CA-2020-133839,2011-03-16,2011-03-20,First Class,CG-10585,Rachel Robinson,Home Office,Perth,Western Australia,Australia,Oceania,Oceania,FUR-FU-10086,Furniture,Furnishings,DAX Circular Frame,61.54,3,0.8,-30.48,1.85,Medium
190,CA-2021-135872,2011-03-16,2011-03-19,First Class,CG-11075,Rachel Walker,Home Office,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,TEC-AC-10024,Technology,Accessories,APC Battery Backup,44.5,2,0.6,-13.42,2.07,Medium
191,CA-2017-118453,2011-03-16,2011-03-20,Second Class,CG-10444,Sarah Jones,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,33.32,1,0.1,13.71,3.83,Critical
192,CA-2017-119187,2011-03-16,2011-03-23,Standard Class,CG-10867,Thomas Lewis,Consumer,Vancouver,British Columbia,Canada,North America,North America,FUR-BO-10052,Furniture,Bookcases,O'Sullivan Lateral,497.04,2,0.0,134.1,39.43,Medium
193,CA-2024-150224,2011-03-16,2011-03-23,Standard Class,CG-10483,Rachel Brown,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,4761.34,3,0.1,635.89,284.89,High
194,CA-2018-121977,2011-03-16,2011-03-20,Second Class,CG-10253,Emily Harris,Consumer,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,FUR-CH-10004,Furniture,Chairs,Flash Furniture,3166.42,4,0.1,285.23,364.74,High
195,CA-2016-114289,2011-03-17,2011-03-23,Second Class,CG-10422,Thomas Johnson,Consumer,Seattle,Washington,United States,North America,North America,TEC-PH-10041,Technology,Phones,Nokia 3310,2200.08,3,0.0,493.71,75.72,Critical
196,CA-2021-139548,2011-03-17,2011-03-22,Second Class,CG-11022,Daniel Martinez,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa,FUR-CH-10077,Furniture,Chairs,HON Ignition,1867.8,3,0.0,176.21,122.07,Medium
197,CA-2022-144080,2011-03-17,2011-03-19,First Class,CG-11502,Jane Jackson,Home Office,Johannesburg,Gauteng,South Africa,Africa,Africa,OFF-ST-10069,Office Supplies,Storage,Avery Recycled,5.21,1,0.0,2.43,0.69,Critical
198,CA-2023-145215,2011-03-17,2011-03-21,First Class,CG-10799,David Taylor,Corporate,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,262.54,2,0.0,75.39,20.11,Critical
199,CA-2015-106633,2011-03-17,2011-03-24,Standard Class,CG-10580,Ashley Wilson,Home Office,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,TEC-PH-10023,Technology,Phones,Cisco IP Phone,534.69,1,0.0,146.22,23.94,Medium
200,CA-2016-111420,2011-03-18,2011-03-27,Standard Class,CG-10950,Nicole Walker,Home Office,Philadelphia,Pennsylvania,United States,North America,North America,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,223.95,3,0.0,96.53,33.32,High
201,CA-2018-123919,2011-03-18,2011-03-25,Standard Class,CG-10026,William Williams,Consumer,Atlanta,Georgia,United States,North America,North America,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,77.0,2,0.0,37.65,3.13,High
202,CA-2017-115549,2011-03-18,2011-03-21,First Class,CG-10870,David Brown,Home Office,Marseille,Provence,France,Europe,Europe,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,318.06,1,0.2,41.41,34.64,High
203,CA-2019-128521,2011-03-18,2011-03-27,Standard Class,CG-11484,Thomas Smith,Consumer,Marseille,Provence,France,Europe,Europe,TEC-AC-10046,Technology,Accessories,Plantronics Headset,48.14,1,0.6,-14.36,2.71,Low
204,CA-2018-122088,2011-03-18,2011-03-25,Standard Class,CG-10822,John Jones,Home Office,Toronto,Ontario,Canada,North America,North America,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,3852.86,2,0.0,281.45,234.38,Low
